RequestDate,RequestTimestamp,nothing0,nothing777,nothingDD,nothingDD2,nothingSomething,nothingNothing,id0,name,symbol,slug,numMarketPairs,dateAdded,tags,tags2,tags3,tags4,tags5,tags6,tags7,tags8,tags9,tags10,tags11,tags12,tags13,tags14,tags15,tags16,tags17,tags18,tags19,tags20,tags21,tags22,tags23,tags24,tags25,tags26,tags27,tags28,tags29,maxSupply,circulatingSupply,totalSupply,nothing2,id,name2,symbol2,slug2,hashUnk,RandomHash,rowId,lastUpdated, price ,volume24h,percentChange1h,percentChange24h,percentChange7Days,percentChange30Days,percentChange60Days,percentChange90Days,marketCap,lastUpdated1,marketCapDividedByPrice,totalSupplyDividedbyMarketCap,marketCapDividedbyTotalSupply,previousMarketCap,latestMarketCapVSprevious
9/1/2021,,,,,,,,5994,SHIBA INU,SHIB,shiba-inu,120,2020-08-01T00:00:00.000Z,memes,doggone-doggerel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.94796E+14,1.00E+15,,1027,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,50, 2021-09-01T04:03:03.000Z ,$0.00 ,28529897130.71%,48.50%,-85.93%,-1129.37%,751.49%,-1927.60%,($30.52),2659028886,0.13,"6,735,197,125.28",2021-09-01T04:03:03.000Z,2021-09-01T04:03:03.000Z,"$2,682,077,305.60 ","($23,048,419.46)"
9/1/2021,,,,,,,,5692,Compound,COMP,compound,232,2020-06-16T00:00:00.000Z,defi,dao,yield-farming,binance-smart-chain,coinbase-ventures-portfolio,three-arrows-capital-portfolio,polychain-capital-portfolio,lending-borowing,dragonfly-capital-portfolio,alameda-research-portfolio,a16z-portfolio,pantera-capital-portfolio,paradigm-xzy-screener,,,,,,,,,,,,,,,,,,10000000,5505784.406,10000000,,1027,Ethereum,ETH,ethereum,0xc00e94cb662c3520282e6f5717214004a7f26888,51, 2021-09-01T04:02:49.000Z ,$443.60 ,35538812438.22%,29.17%,469.66%,360.33%,1162.16%,1993.03%,$1.13 ,2442392771,0.12,"4,436,048,691.03",2021-09-01T04:02:49.000Z,2021-09-01T04:02:49.000Z,"$2,331,800,776.65 ","$110,591,994.04 "
9/1/2021,,,,,,,,2502,Huobi Token,HT,huobi-token,118,2018-02-03T00:00:00.000Z,marketplace,centralized-exchange,discount-token,payments,kinetic-capital,alameda-research-portfolio,multicoin-capital-portfolio,,,,,,,,,,,,,,,,,,,,,,,,500000000,166099511.3,500000000,,1027,Ethereum,ETH,ethereum,0x6f259637dcd74c767781e37bc6133cd6a68aa161,52, 2021-09-01T04:03:21.000Z ,$14.62 ,27328120686.58%,33.91%,224.99%,626.96%,3729.86%,4124.94%,($13.87),2428665972,0.12,"7,310,876,333.00",2021-09-01T04:03:21.000Z,2021-09-01T04:03:21.000Z,"$2,376,966,158.94 ","$51,699,812.56 "
9/1/2021,,,,,,,,7129,TerraUSD,UST,terrausd,127,2020-09-21T00:00:00.000Z,stablecoin,binance-smart-chain,terra-ecosystem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2401067099,2401067099,,,,,,,53, 2021-09-01T04:02:46.000Z ,$1.00 ,8207255924.56%,-0.57%,5.52%,27.46%,9.29%,12.57%,($0.05),2405335850,0.12,"2,405,335,849.79",2021-09-01T04:02:46.000Z,2021-09-01T04:02:46.000Z,"$2,390,037,907.25 ","$15,297,942.54 "
9/1/2021,,,,,,,,4642,Hedera Hashgraph,HBAR,hedera-hashgraph,55,2019-09-17T00:00:00.000Z,dag,marketplace,enterprise-solutions,payments,dcg-portfolio,,,,,,,,,,,,,,,,,,,,,,,,,,50000000000,9621343770,50000000000,,,,,,,54, 2021-09-01T04:03:18.000Z ,$0.25 ,31478683893.59%,73.36%,-163.48%,-261.66%,1983.46%,3088.32%,$5.59 ,2389724990,0.11,"12,418,873,327.82",2021-09-01T04:03:18.000Z,2021-09-01T04:03:18.000Z,"$2,390,532,672.72 ","($807,682.25)"
9/1/2021,,,,,,,,6535,NEAR Protocol,NEAR,near-protocol,53,2020-08-11T00:00:00.000Z,platform,staking,binance-smart-chain,coinbase-ventures-portfolio,coinfund-portfolio,electric-capital-portfolio,fabric-ventures-portfolio,kinetic-capital,,,,,,,,,,,,,,,,,,,,,,,1000000000,445132031,1000000000,,,,,,,55, 2021-09-01T04:02:33.000Z ,$5.24 ,14023193586.27%,74.90%,-153.86%,153.40%,11927.23%,13888.64%,$51.28 ,2330475723,0.11,"5,235,470,739.16",2021-09-01T04:02:33.000Z,2021-09-01T04:02:33.000Z,"$2,363,298,450.70 ","($32,822,727.34)"
9/1/2021,,,,,,,,1168,Decred,DCR,decred,55,2016-02-10T00:00:00.000Z,mineable,hybrid-pow-pos,blake256,medium-of-exchange,store-of-value,privacy,dao,placeholder-ventures-portfolio,,,,,,,,,,,,,,,,,,,,,,,21000000,13269156.29,13269156.29,,,,,,,56, 2021-09-01T04:03:09.000Z ,$173.26 ,1994890548.46%,100.31%,428.29%,314.59%,1739.78%,2421.05%,$8.97 ,2298976830,0.11,"3,638,401,144.13",2021-09-01T04:03:09.000Z,2021-09-01T04:03:09.000Z,"$2,204,060,703.12 ","$94,916,127.15 "
9/1/2021,,,,,,,,131,Dash,DASH,dash,325,2014-02-14T00:00:00.000Z,mineable,hybrid-pow-pos,x11,medium-of-exchange,privacy,masternodes,dao,,,,,,,,,,,,,,,,,,,,,,,,18900000,10310758.02,10310758.02,,,,,,,57, 2021-09-01T04:03:06.000Z ,$220.53 ,29676243980.10%,5.57%,150.89%,-1190.23%,3911.76%,6542.32%,$7.52 ,2273877413,0.11,"4,168,101,221.93",2021-09-01T04:03:06.000Z,2021-09-01T04:03:06.000Z,"$2,239,759,314.37 ","$34,118,098.24 "
9/1/2021,,,,,,,,6945,Amp,AMP,amp,44,2020-09-08T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92547638199,42227702186,99213408535,,1027,Ethereum,ETH,ethereum,,58, 2021-09-01T04:02:16.000Z ,$0.05 ,9322296126.73%,-8.94%,-228.69%,-1347.39%,-2128.49%,-674.79%,$38.02 ,2240775012,0.11,"4,910,957,129.32",2021-09-01T04:02:16.000Z,2021-09-01T04:02:16.000Z,"$2,293,217,644.70 ","($52,442,632.60)"
9/1/2021,,,,,,,,5665,Helium,HNT,helium,23,2020-06-05T00:00:00.000Z,mineable,enterprise-solutions,distributed-computing,iot,usv-portfolio,multicoin-capital-portfolio,,,,,,,,,,,,,,,,,,,,,,,,,223000000,96776685.66,223000000,,,,,,,59, 2021-09-01T04:03:18.000Z ,$22.93 ,6688507905.97%,-71.57%,562.51%,39.78%,7348.96%,8321.46%,$46.17 ,2219468207,0.11,"5,114,262,870.35",2021-09-01T04:03:18.000Z,2021-09-01T04:03:18.000Z,"$2,099,636,082.82 ","$119,832,124.36 "
9/1/2021,,,,,,,,3155,Quant,QNT,quant,51,2018-08-10T00:00:00.000Z,platform,interoperability,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14612493,12072738,14612493.08,,1027,Ethereum,ETH,ethereum,,60, 2021-09-01T04:03:08.000Z ,$182.73 ,3786698019.46%,69.24%,-138.34%,-726.60%,908.28%,13746.99%,$283.69 ,2206068411,0.11,"2,670,161,418.06",2021-09-01T04:03:08.000Z,2021-09-01T04:03:08.000Z,"$2,237,015,122.20 ","($30,946,710.87)"
9/1/2021,,,,,,,,4157,THORChain,RUNE,thorchain,51,2019-07-23T00:00:00.000Z,cosmos-ecosystem,decentralized-exchange,defi,multicoin-capital-portfolio,exnetwork-capital-portfolio,,,,,,,,,,,,,,,,,,,,,,,,,,500000000,223556160.1,461668422.2,,1839,Binance Chain,BNB,binance-coin,,62, 2021-09-01T04:02:36.000Z ,$9.81 ,13625279289.23%,92.03%,-80.23%,-692.71%,5997.90%,7212.67%,($21.80),2193358603,0.11,"4,905,609,851.75",2021-09-01T04:02:36.000Z,2021-09-01T04:02:36.000Z,"$2,211,098,457.17 ","($17,739,853.95)"
9/1/2021,,,,,,,,5632,Arweave,AR,arweave,27,2020-05-27T00:00:00.000Z,distributed-computing,filesharing,storage,coinbase-ventures-portfolio,solana-ecosystem,blockchain-capital-portfolio,a16z-portfolio,multicoin-capital-portfolio,,,,,,,,,,,,,,,,,,,,,,,66000000,33394701,63190435,,,,,,,61, 2021-09-01T04:02:33.000Z ,$65.44 ,54710822352.55%,141.80%,1565.79%,13191.91%,46555.49%,54423.55%,$297.43 ,2185352108,0.1,"4,319,045,681.07",2021-09-01T04:02:33.000Z,2021-09-01T04:02:33.000Z,"$1,889,496,205.76 ","$295,855,902.19 "
9/1/2021,,,,,,,,4066,Chiliz,CHZ,chiliz,174,2019-07-01T00:00:00.000Z,sports,collectibles-nfts,content-creation,payments,,,,,,,,,,,,,,,,,,,,,,,,,,,8888888888,5894516282,8888888888,,1027,Ethereum,ETH,ethereum,,63, 2021-09-01T04:02:28.000Z ,$0.37 ,29328232527.20%,105.89%,-134.02%,-107.73%,3764.38%,5541.70%,$29.85 ,2162478649,0.1,"3,261,002,517.15",2021-09-01T04:02:28.000Z,2021-09-01T04:02:28.000Z,"$2,191,440,658.44 ","($28,962,009.39)"
9/1/2021,,,,,,,,2682,Holo,HOT,holo,87,2018-04-29T00:00:00.000Z,platform,distributed-computing,filesharing,storage,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.72794E+11,1.77619E+11,,1027,Ethereum,ETH,ethereum,,64, 2021-09-01T04:02:56.000Z ,$0.01 ,15239808524.19%,45.74%,20.93%,-67.31%,6927.75%,7894.84%,$19.53 ,1832181065,0.09,"1,883,346,032.77",2021-09-01T04:02:56.000Z,2021-09-01T04:02:56.000Z,"$1,828,354,402.27 ","$3,826,662.28 "
9/1/2021,,,,,,,,3513,Fantom,FTM,fantom,116,2018-10-29T00:00:00.000Z,platform,enterprise-solutions,defi,research,scaling,smart-contracts,binance-smart-chain,fantom-ecosystem,,,,,,,,,,,,,,,,,,,,,,,3175000000,2545006273,2545006273,,,,,,,65, 2021-09-01T04:03:21.000Z ,$0.71 ,46335634738.42%,127.98%,-1273.62%,4269.54%,19375.78%,21392.54%,$98.35 ,1817823081,0.09,"2,267,809,059.60",2021-09-01T04:03:21.000Z,2021-09-01T04:03:21.000Z,"$2,099,576,950.00 ","($281,753,868.86)"
9/1/2021,,,,,,,,2135,Revain,REV,revain,16,2017-11-01T00:00:00.000Z,platform,reputation,smart-contracts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85061485690,85061485690,,1027,Ethereum,ETH,ethereum,,66, 2021-09-01T04:02:27.000Z ,$0.02 ,311319489.46%,153.29%,1487.44%,10445.82%,23179.03%,16657.70%,$75.03 ,1790108937,0.09,"1,790,108,936.99",2021-09-01T04:02:27.000Z,2021-09-01T04:02:27.000Z,"$1,568,262,558.59 ","$221,846,378.40 "
9/1/2021,,,,,,,,1437,Zcash,ZEC,zcash,235,2016-10-29T00:00:00.000Z,mineable,pow,equihash,medium-of-exchange,privacy,zero-knowledge-proofs,binance-chain,binance-smart-chain,boostvc-portfolio,dcg-portfolio,electric-capital-portfolio,fenbushi-capital-portfolio,hashkey-capital-portfolio,winklevoss-capital,placeholder-ventures-portfolio,pantera-capital-portfolio,,,,,,,,,,,,,,,21000000,12551800,12551800,,,,,,,67, 2021-09-01T04:03:10.000Z ,$142.00 ,22578326632.90%,42.67%,27.31%,-991.13%,2154.26%,2467.54%,($13.67),1782326825,0.09,"2,981,951,857.49",2021-09-01T04:03:10.000Z,2021-09-01T04:03:10.000Z,"$1,776,456,472.24 ","$5,870,352.75 "
9/1/2021,,,,,,,,5567,Celo,CELO,celo,39,2020-05-22T00:00:00.000Z,pos,zero-knowledge-proofs,mobile,payments,smart-contracts,coinbase-ventures-portfolio,polychain-capital-portfolio,dragonfly-capital-portfolio,electric-capital-portfolio,a16z-portfolio,,,,,,,,,,,,,,,,,,,,,1000000000,306819314,1000000000,,,,,,,68, 2021-09-01T04:03:21.000Z ,$5.75 ,63146533064.87%,241.47%,-824.73%,9025.10%,11582.46%,7014.42%,$63.62 ,1765431014,0.08,"5,753,976,146.84",2021-09-01T04:03:21.000Z,2021-09-01T04:03:21.000Z,"$1,798,728,278.12 ","($33,297,263.97)"
9/1/2021,,,,,,,,4847,Stacks,STX,stacks,35,2019-10-28T00:00:00.000Z,arrington-xrp-capital,blockchain-capital-portfolio,dcg-portfolio,fabric-ventures-portfolio,hashkey-capital-portfolio,huobi-capital,usv-portfolio,,,,,,,,,,,,,,,,,,,,,,,,1818000000,1217278063,1352464600,,,,,,,70, 2021-09-01T04:03:20.000Z ,$1.43 ,3996457120.12%,105.41%,-122.60%,103.12%,1687.73%,8355.54%,$42.08 ,1746169732,0.08,"2,607,897,626.60",2021-09-01T04:03:20.000Z,2021-09-01T04:03:20.000Z,"$1,766,734,606.82 ","($20,564,874.87)"
9/1/2021,,,,,,,,1966,Decentraland,MANA,decentraland,183,2017-09-17T00:00:00.000Z,platform,collectibles-nfts,gaming,payments,metaverse,boostvc-portfolio,dcg-portfolio,fabric-ventures-portfolio,kinetic-capital,polygon-ecosystem,play-to-earn,,,,,,,,,,,,,,,,,,,,,1795376343,2194094327,,1027,Ethereum,ETH,ethereum,,69, 2021-09-01T04:02:45.000Z ,$0.97 ,20728950626.95%,319.28%,170.63%,960.53%,4108.42%,8179.35%,$13.00 ,1745778975,0.08,"2,133,482,353.89",2021-09-01T04:02:45.000Z,2021-09-01T04:02:45.000Z,"$1,716,491,590.80 ","$29,287,384.43 "
9/1/2021,,,,,,,,3822,Theta Fuel,TFUEL,theta-fuel,19,2019-03-28T00:00:00.000Z,media,content-creation,payments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5301214400,5301214400,,,,,,,71, 2021-09-01T04:02:56.000Z ,$0.33 ,5333050098.15%,36.92%,94.90%,-187.12%,584.26%,-851.13%,($9.70),1739700036,0.08,"1,739,700,035.67",2021-09-01T04:02:56.000Z,2021-09-01T04:02:56.000Z,"$1,723,345,762.34 ","$16,354,273.33 "
9/1/2021,,,,,,,,873,NEM,XEM,nem,112,2015-04-01T00:00:00.000Z,poi,medium-of-exchange,payments,smart-contracts,fantom-ecosystem,,,,,,,,,,,,,,,,,,,,,,,,,,8999999999,8999999999,8999999999,,,,,,,72, 2021-09-01T04:03:19.000Z ,$0.19 ,7230992376.36%,46.18%,74.85%,-573.60%,1201.19%,4780.10%,($2.40),1715066692,0.08,"1,715,066,691.87",2021-09-01T04:03:19.000Z,2021-09-01T04:03:19.000Z,"$1,704,173,817.65 ","$10,892,874.22 "
9/1/2021,,,,,,,,2130,Enjin Coin,ENJ,enjin-coin,186,2017-11-01T00:00:00.000Z,media,collectibles-nfts,gaming,ethereum,metaverse,,,,,,,,,,,,,,,,,,,,,,,,,,1000000000,834331121.4,1000000000,,1027,Ethereum,ETH,ethereum,,73, 2021-09-01T04:03:09.000Z ,$2.01 ,26846551780.01%,117.14%,-477.50%,481.77%,4474.65%,8281.50%,$26.69 ,1677664913,0.08,"2,010,790,284.07",2021-09-01T04:03:09.000Z,2021-09-01T04:03:09.000Z,"$1,762,724,114.09 ","($85,059,201.49)"
9/1/2021,,,,,,,,2634,XinFin Network,XDC,xinfin-network,33,2018-04-12T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12291726043,37691726043,,,,,,,74, 2021-09-01T04:02:15.000Z ,$0.13 ,850537007.36%,4.16%,-150.12%,-1842.16%,6369.00%,1130.70%,$118.58 ,1605601435,0.08,"4,923,465,525.74",2021-09-01T04:02:15.000Z,2021-09-01T04:02:15.000Z,"$1,630,451,372.48 ","($24,849,937.40)"
9/1/2021,,,,,,,,6758,SushiSwap,SUSHI,sushiswap,270,2020-08-28T00:00:00.000Z,decentralized-exchange,defi,dao,yield-farming,amm,binance-smart-chain,yearn-partnerships,governance,avalanche-ecosystem,blockchain-capital-portfolio,defiance-capital,alameda-research-portfolio,pantera-capital-portfolio,polygon-ecosystem,fantom-ecosystem,,,,,,,,,,,,,,,,250000000,127244443,232778860.7,,1027,Ethereum,ETH,ethereum,,75, 2021-09-01T04:03:12.000Z ,$12.41 ,42351169227.13%,303.63%,829.65%,-22.09%,4669.27%,6973.25%,($2.04),1578883569,0.08,"3,102,067,822.90",2021-09-01T04:03:12.000Z,2021-09-01T04:03:12.000Z,"$1,460,905,832.30 ","$117,977,736.79 "
9/1/2021,,,,,,,,4558,Flow,FLOW,flow,41,2021-01-27T00:00:00.000Z,collectibles-nfts,coinbase-ventures-portfolio,coinfund-portfolio,dcg-portfolio,ledgerprime-portfolio,a16z-portfolio,,,,,,,,,,,,,,,,,,,,,,,,,1344157523,57064824,1365946679,,,,,,,76, 2021-09-01T04:02:33.000Z ,$25.40 ,32705511186.98%,83.18%,-518.21%,1105.50%,1587.98%,15296.07%,$81.70 ,1449501277,0.07,"34,142,890,659.23",2021-09-01T04:02:33.000Z,2021-09-01T04:02:33.000Z,"$1,528,720,650.63 ","($79,219,373.45)"
9/1/2021,,,,,,,,5864,yearn.finance,YFI,yearn-finance,228,2020-07-18T00:00:00.000Z,defi,yield-farming,binance-smart-chain,yield-aggregator,yearn-partnerships,three-arrows-capital-portfolio,polychain-capital-portfolio,governance,blockchain-capital-portfolio,framework-ventures,alameda-research-portfolio,parafi-capital,fantom-ecosystem,,,,,,,,,,,,,,,,,,36666,36635.43983,36666,,1027,Ethereum,ETH,ethereum,,77, 2021-09-01T04:02:56.000Z ,"$39,418.10 ",30464654540.88%,94.08%,816.12%,669.09%,2353.90%,2410.71%,($13.27),1444099599,0.07,"1,445,304,223.13",2021-09-01T04:02:56.000Z,2021-09-01T04:02:56.000Z,"$1,335,136,706.20 ","$108,962,892.82 "
9/1/2021,,,,,,,,2563,TrueUSD,TUSD,trueusd,197,2018-03-06T00:00:00.000Z,store-of-value,stablecoin,stablecoin-asset-backed,binance-smart-chain,avalanche-ecosystem,,,,,,,,,,,,,,,,,,,,,,,,,,,1404943223,1404943223,,1839,Binance Chain,BNB,binance-coin,,78, 2021-09-01T04:02:33.000Z ,$1.00 ,7471575943.32%,3.82%,0.68%,1.47%,-0.23%,-1.32%,($0.03),1405476084,0.07,"1,405,476,084.39",2021-09-01T04:02:33.000Z,2021-09-01T04:02:33.000Z,"$1,399,896,525.90 ","$5,579,558.48 "
9/1/2021,,,,,,,,2586,Synthetix,SNX,synthetix-network-token,204,2018-03-14T00:00:00.000Z,services,decentralized-exchange,defi,derivatives,dao,yield-farming,binance-smart-chain,coinbase-ventures-portfolio,three-arrows-capital-portfolio,governance,synthetics,defiance-capital,framework-ventures,alameda-research-portfolio,parafi-capital,fantom-ecosystem,,,,,,,,,,,,,,,212424133,114841533,215258834.2,,1027,Ethereum,ETH,ethereum,,79, 2021-09-01T04:03:06.000Z ,$11.72 ,12781864709.60%,-38.11%,356.48%,-597.68%,2342.52%,7103.43%,($13.51),1346018535,0.06,"2,489,750,987.42",2021-09-01T04:03:06.000Z,2021-09-01T04:03:06.000Z,"$1,299,861,397.45 ","$46,157,137.14 "
9/1/2021,,,,,,,,2083,Bitcoin Gold,BTG,bitcoin-gold,67,2017-10-23T00:00:00.000Z,mineable,medium-of-exchange,payments,,,,,,,,,,,,,,,,,,,,,,,,,,,,21000000,17513923.59,17513923.59,,,,,,,80, 2021-09-01T04:02:42.000Z ,$76.01 ,13344587855.40%,31.82%,13.91%,1338.48%,4590.05%,6647.01%,$26.82 ,1331205486,0.06,"1,596,176,611.23",2021-09-01T04:02:42.000Z,2021-09-01T04:02:42.000Z,"$1,329,355,769.44 ","$1,849,716.44 "
9/1/2021,,,,,,,,2700,Celsius,CEL,celsius,49,2018-05-18T00:00:00.000Z,lending-borowing,exnetwork-capital-portfolio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695658160,238863519.8,695658160,,1027,Ethereum,ETH,ethereum,,81, 2021-09-01T04:02:46.000Z ,$5.51 ,923188757.00%,32.85%,-1.41%,-82.39%,-1028.68%,-1052.68%,($28.03),1317231734,0.06,"3,836,261,832.28",2021-09-01T04:02:46.000Z,2021-09-01T04:02:46.000Z,"$1,317,417,778.23 ","($186,044.43)"
9/1/2021,,,,,,,,3945,Harmony,ONE,harmony,49,2019-06-01T00:00:00.000Z,platform,enterprise-solutions,scaling,smart-contracts,binance-smart-chain,binance-launchpad,binance-labs-portfolio,hashkey-capital-portfolio,,,,,,,,,,,,,,,,,,,,,,,12600000000,10538403018,13157168018,,,,,,,82, 2021-09-01T04:03:03.000Z ,$0.12 ,23130400186.67%,14.45%,-743.27%,1136.38%,5619.02%,9138.10%,$16.90 ,1258452819,0.06,"1,504,640,266.35",2021-09-01T04:03:03.000Z,2021-09-01T04:03:03.000Z,"$1,359,362,510.26 ","($100,909,690.92)"
9/1/2021,,,,,,,,2469,Zilliqa,ZIL,zilliqa,114,2018-01-25T00:00:00.000Z,mineable,platform,payments,smart-contracts,binance-smart-chain,polychain-capital-portfolio,kinetic-capital,,,,,,,,,,,,,,,,,,,,,,,,21000000000,11673544746,14965011899,,,,,,,83, 2021-09-01T04:02:33.000Z ,$0.11 ,9060808020.34%,60.05%,68.85%,-232.65%,3468.56%,3478.42%,($14.14),1253604718,0.06,"2,255,158,964.30",2021-09-01T04:02:33.000Z,2021-09-01T04:02:33.000Z,"$1,245,013,969.43 ","$8,590,748.62 "
9/1/2021,,,,,,,,2577,Ravencoin,RVN,ravencoin,81,2018-03-10T00:00:00.000Z,mineable,platform,crowdfunding,,,,,,,,,,,,,,,,,,,,,,,,,,,,21000000000,9551900000,9551900000,,,,,,,84, 2021-09-01T04:02:43.000Z ,$0.13 ,6825998579.24%,54.72%,-23.93%,-564.97%,9976.04%,13914.20%,$47.50 ,1229169297,0.06,"2,702,347,725.99",2021-09-01T04:02:43.000Z,2021-09-01T04:02:43.000Z,"$1,230,113,962.38 ","($944,665.06)"
9/1/2021,,,,,,,,3897,OKB,OKB,okb,52,2019-04-30T00:00:00.000Z,marketplace,centralized-exchange,discount-token,alameda-research-portfolio,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000000,300000000,,1027,Ethereum,ETH,ethereum,,85, 2021-09-01T04:03:03.000Z ,$20.42 ,15023958320.36%,183.05%,393.55%,-269.75%,897.86%,9901.53%,$19.73 ,1225203379,0.06,"6,126,016,897.02",2021-09-01T04:03:03.000Z,2021-09-01T04:03:03.000Z,"$1,178,811,422.41 ","$46,391,957.00 "
9/1/2021,,,,,,,,1697,Basic Attention Token,BAT,basic-attention-token,262,2017-06-01T00:00:00.000Z,marketing,content-creation,defi,payments,binance-smart-chain,dcg-portfolio,1confirmation-portfolio,pantera-capital-portfolio,,,,,,,,,,,,,,,,,,,,,,,1500000000,1489851988,1500000000,,1027,Ethereum,ETH,ethereum,,86, 2021-09-01T04:03:11.000Z ,$0.82 ,30333217426.85%,34.13%,207.31%,-319.04%,2582.63%,4283.10%,$0.02 ,1217666531,0.06,"1,225,960,572.08",2021-09-01T04:03:11.000Z,2021-09-01T04:03:11.000Z,"$1,192,920,468.70 ","$24,746,062.01 "
9/1/2021,,,,,,,,1684,Qtum,QTUM,qtum,193,2017-05-24T00:00:00.000Z,platform,smart-contracts,kinetic-capital,,,,,,,,,,,,,,,,,,,,,,,,,,,,107822406,98660526.73,103694330,,,,,,,87, 2021-09-01T04:02:56.000Z ,$12.23 ,28163144860.03%,38.81%,43.92%,-437.53%,6366.19%,7430.38%,($0.85),1206352659,0.06,"1,318,377,779.75",2021-09-01T04:02:56.000Z,2021-09-01T04:02:56.000Z,"$1,201,045,161.85 ","$5,307,497.12 "
9/1/2021,,,,,,,,2394,Telcoin,TEL,telcoin,32,2018-01-14T00:00:00.000Z,medium-of-exchange,polygon-ecosystem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1E+11,54227110195,1E+11,,1027,Ethereum,ETH,ethereum,,88, 2021-09-01T04:03:10.000Z ,$0.02 ,1271099764.41%,143.48%,-232.93%,-990.82%,1748.35%,-882.65%,($33.14),1160785964,0.06,"2,140,600,817.18",2021-09-01T04:03:10.000Z,2021-09-01T04:03:10.000Z,"$1,188,468,663.51 ","($27,682,699.54)"
9/1/2021,,,,,,,,6950,Perpetual Protocol,PERP,perpetual-protocol,52,2020-09-08T00:00:00.000Z,decentralized-exchange,defi,derivatives,amm,three-arrows-capital-portfolio,cms-holdings-portfolio,alameda-research-portfolio,multicoin-capital-portfolio,,,,,,,,,,,,,,,,,,,,,,,,59018750,150000000,,1027,Ethereum,ETH,ethereum,,89, 2021-09-01T04:02:45.000Z ,$19.33 ,7985591217.90%,85.60%,-1205.67%,1310.03%,3693.88%,14630.31%,$87.31 ,1140952542,0.05,"2,899,805,253.20",2021-09-01T04:02:45.000Z,2021-09-01T04:02:45.000Z,"$1,297,373,445.45 ","($156,420,903.54)"
9/1/2021,,,,,,,,2087,KuCoin Token,KCS,kucoin-token,34,2017-10-24T00:00:00.000Z,marketplace,centralized-exchange,discount-token,,,,,,,,,,,,,,,,,,,,,,,,,,,,170118638,80118638,170118638,,1027,Ethereum,ETH,ethereum,,90, 2021-09-01T04:03:24.000Z ,$13.12 ,1842769108.05%,8.86%,-42.93%,97.12%,3019.67%,8225.64%,$46.94 ,1051544542,0.05,"2,232,780,408.61",2021-09-01T04:03:24.000Z,2021-09-01T04:03:24.000Z,"$1,056,078,215.58 ","($4,533,673.52)"
9/1/2021,,,,,,,,1698,Horizen,ZEN,horizen,68,2017-06-01T00:00:00.000Z,mineable,pow,medium-of-exchange,enterprise-solutions,content-creation,privacy,masternodes,sidechain,dcg-portfolio,,,,,,,,,,,,,,,,,,,,,,21000000,11470975,11470975,,,,,,,91, 2021-09-01T04:03:24.000Z ,$91.12 ,8237385464.71%,68.80%,586.93%,620.28%,6024.42%,4714.39%,($18.47),1045252364,0.05,"1,913,551,345.21",2021-09-01T04:03:24.000Z,2021-09-01T04:03:24.000Z,"$986,999,196.72 ","$58,253,167.19 "
9/1/2021,,,,,,,,2694,Nexo,NEXO,nexo,53,2018-05-01T00:00:00.000Z,services,payments,arrington-xrp-capital,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000000000,560000011,1000000000,,1839,Binance Chain,BNB,binance-coin,,92, 2021-09-01T04:02:21.000Z ,$1.86 ,1337191449.49%,-0.99%,163.17%,-155.20%,390.64%,2515.44%,($11.42),1043739884,0.05,"1,863,821,185.21",2021-09-01T04:02:21.000Z,2021-09-01T04:02:21.000Z,"$1,026,982,692.78 ","$16,757,191.44 "
9/1/2021,,,,,,,,1727,Bancor,BNT,bancor,236,2017-06-18T00:00:00.000Z,marketplace,decentralized-exchange,defi,payments,amm,kinetic-capital,,,,,,,,,,,,,,,,,,,,,,,,,,230177796.7,230177796.7,,1027,Ethereum,ETH,ethereum,,93, 2021-09-01T04:03:20.000Z ,$4.32 ,8149022621.80%,69.72%,256.37%,307.49%,2378.24%,3730.12%,($8.75),994270333.9,0.05,"994,270,333.92",2021-09-01T04:03:20.000Z,2021-09-01T04:03:20.000Z,"$972,177,758.54 ","$22,092,575.38 "
9/1/2021,,,,,,,,6210,The Sandbox,SAND,the-sandbox,115,2020-08-05T00:00:00.000Z,collectibles-nfts,content-creation,gaming,ethereum,binance-launchpad,metaverse,play-to-earn,,,,,,,,,,,,,,,,,,,,,,,,3000000000,885439937.2,3000000000,,1027,Ethereum,ETH,ethereum,,94, 2021-09-01T04:03:24.000Z ,$1.09 ,95199200441.09%,341.36%,1287.59%,7523.71%,7368.15%,36091.53%,$229.34 ,967133664.2,0.05,"3,276,790,294.27",2021-09-01T04:03:24.000Z,2021-09-01T04:03:24.000Z,"$970,979,619.03 ","($3,845,954.88)"
